rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,len,seq,sysid,compid,msgid,fromlcm,payload64
1402603674371741512,,11712,,0,0,'',32,0,1,45,104,False,"[1402603674371516, 13772233639112651997L, 13523118034751871693L, 4502727284002678185]"
1402603674379777718,,11713,,0,0,'',32,0,1,45,104,False,"[1402603674379512, 13772223021953499541L, 13451150720926522683L, 4502585296678647369]"
1402603674387745508,,11714,,0,0,'',32,0,1,45,104,False,"[1402603674387490, 13772228549576417485L, 13454557360136746707L, 4503024031880189151]"
1402603674395767662,,11715,,0,0,'',32,0,1,45,104,False,"[1402603674395497, 13772225306876098928L, 13520422663600782764L, 4502692056680978737]"
1402603674404774054,,11716,,0,0,'',32,0,1,45,104,False,"[1402603674404521, 13772235266905254981L, 13540839353282950253L, 4502492104474011933]"
1402603674413790389,,11717,,0,0,'',32,0,1,45,104,False,"[1402603674413521, 13772240240477380443L, 13537101877036994497L, 4502570410318706585]"
1402603674421734582,,11718,,0,0,'',32,0,1,45,104,False,"[1402603674421508, 13772229069267454965L, 13504981057875778086L, 4502590656796311969]"
1402603674429754318,,11719,,0,0,'',32,0,1,45,104,False,"[1402603674429505, 13772231564643462985L, 13447491103847714080L, 4502758675916985317]"
1402603674438739425,,11720,,0,0,'',32,0,1,45,104,False,"[1402603674438504, 13772224911739113603L, 13487386840311862843L, 4502654617447666844]"
1402603674447738958,,11721,,0,0,'',32,0,1,45,104,False,"[1402603674447503, 13772231208161162861L, 13526657568840076981L, 4502364415094574420]"
1402603674457720333,,11722,,0,0,'',32,0,1,45,104,False,"[1402603674457504, 13772240442340848506L, 13539096215036095821L, 4502505191239798454]"
1402603674462777796,,11723,,0,0,'',32,0,1,45,104,False,"[1402603674462517, 13772237762281256347L, 13521159564024622256L, 4502579992395563352]"
1402603674474731399,,11724,,0,0,'',32,0,1,45,104,False,"[1402603674474499, 13772224155824873991L, 13453773773418355841L, 4502539177317841824]"
1402603674480724176,,11725,,0,0,'',32,0,1,45,104,False,"[1402603674480465, 13772226273243751642L, 13449947928220278824L, 4502514567152469980]"
1402603674490764779,,11726,,0,0,'',32,0,1,45,104,False,"[1402603674490497, 13772220668311421163L, 13516200272662182429L, 4502797124461963020]"
1402603674499688978,,11727,,0,0,'',32,0,1,45,104,False,"[1402603674499495, 13772227643338306085L, 13545790724725781618L, 4502695385279252852]"
1402603674504730387,,11728,,0,0,'',32,0,1,45,104,False,"[1402603674504503, 13772242091608290091L, 13540879283593949195L, 4502453239317715164]"
1402603674513713506,,11729,,0,0,'',32,0,1,45,104,False,"[1402603674513499, 13772231568938423944L, 13496451703797556302L, 4502436871195704648]"
1402603674521761803,,11730,,0,0,'',32,0,1,45,104,False,"[1402603674521472, 13772222128600318785L, 13424437012188012002L, 4502570152611927562]"
1402603674529691604,,11731,,0,0,'',32,0,1,45,104,False,"[1402603674529476, 13772228854519097777L, 13478904666449396762L, 4502420288318509937]"
1402603674539691011,,11732,,0,0,'',32,0,1,45,104,False,"[1402603674539472, 13772228390662623177L, 13523329677855393998L, 4502848578163981905]"
1402603674548763245,,11733,,0,0,'',32,0,1,45,104,False,"[1402603674548536, 13772230173074048162L, 13534290412919904184L, 4502991875455881450]"
1402603674585738713,,11734,,0,0,'',32,0,1,45,104,False,"[1402603674585511, 13772216622452232511L, 13510693299955023430L, 4502763116906409245]"
1402603674587713844,,11735,,0,0,'',32,0,1,45,104,False,"[1402603674587496, 13772226707035438739L, 13541539454427051138L, 4502519871434519273]"
1402603674595701202,,11736,,0,0,'',32,0,1,45,104,False,"[1402603674595483, 13772234201753379806L, 13531171472094060910L, 4502881911408394355]"
1402603674604724042,,11737,,0,0,'',32,0,1,45,104,False,"[1402603674604490, 13772225031998207489L, 13482537208054428413L, 4502860848889148946]"
1402603674613679358,,11738,,0,0,'',32,0,1,45,104,False,"[1402603674613486, 13772212537938353333L, 13409615084344501729L, 4503021665334876164]"
1402603674621752424,,11739,,0,0,'',32,0,1,45,104,False,"[1402603674621532, 13772214170025913707L, 13459576265645370808L, 4502977341277768596]"
1402603674629773896,,11740,,0,0,'',32,0,1,45,104,False,"[1402603674629503, 13772222545212129180L, 13509901866331330070L, 4503074149839019656]"
1402603674638716346,,11741,,0,0,'',32,0,1,45,104,False,"[1402603674638496, 13772229292605754623L, 13522358525620233688L, 4503192592147612245]"
1402603674645763800,,11742,,0,0,'',32,0,1,45,104,False,"[1402603674645507, 13772222029816057728L, 13494324500985100669L, 4503014226463861432]"
1402603674654735093,,11743,,0,0,'',32,0,1,45,104,False,"[1402603674654505, 13772213547255662220L, 13331623121108759275L, 4503085170728905576]"
1402603674663780710,,11744,,0,0,'',32,0,1,45,104,False,"[1402603674663530, 13772213379751944714L, 13414207186067970095L, 4503373489714334537]"
1402603674671752527,,11745,,0,0,'',32,0,1,45,104,False,"[1402603674671506, 13772218314669350685L, 13514181603673376643L, 4502884935061309705]"
1402603674679789771,,11746,,0,0,'',32,0,1,45,104,False,"[1402603674679502, 13772221432815602645L, 13538694575464391228L, 4502838115626685963]"
1402603674688715871,,11747,,0,0,'',32,0,1,45,104,False,"[1402603674688475, 13772226578186421929L, 13535163824584279030L, 4502624771717498774]"
1402603674695719018,,11748,,0,0,'',32,0,1,45,104,False,"[1402603674695481, 13772214582342770646L, 13478954943336552692L, 4502908896689410368]"
1402603674704708639,,11749,,0,0,'',32,0,1,45,104,False,"[1402603674704484, 13772202603678990358L, 4123494056331499301, 4503332968866359510]"
1402603674714761884,,11750,,0,0,'',32,0,1,45,104,False,"[1402603674714501, 13772201147685066737L, 13418023857215934485L, 4503287145862073109]"
1402603674722756756,,11751,,0,0,'',32,0,1,45,104,False,"[1402603674722511, 13772211489966306838L, 13500589148872990036L, 4503208449176162602]"
1402603674729865115,,11752,,0,0,'',32,0,1,45,104,False,"[1402603674729527, 13772222519442322440L, 13521524065014192837L, 4503267204332782075]"
1402603674738773077,,11753,,0,0,'',32,0,1,45,104,False,"[1402603674738532, 13772201521347213821L, 13475358634075529656L, 4503057356529956737]"
1402603674746762350,,11754,,0,0,'',32,0,1,45,104,False,"[1402603674746537, 13772209754799532779L, 13365628932696733263L, 4503259589354693112]"
1402603674754768511,,11755,,0,0,'',32,0,1,45,104,False,"[1402603674754533, 13772202887146830806L, 13430243623288625655L, 4503499385961373113]"
1402603674769710847,,11756,,0,0,'',32,0,1,45,104,False,"[1402603674769509, 13772214620997468625L, 13516953382292636857L, 4503105438686811369]"
1402603674771690966,,11757,,0,0,'',32,0,1,45,104,False,"[1402603674771472, 13772222102830492960L, 13534483664973337378L, 4502889792671674422]"
1402603674779735888,,11758,,0,0,'',32,0,1,45,104,False,"[1402603674779488, 13772217876582677539L, 13523924371912079944L, 4503092485067440122]"
1402603674787670189,,11759,,0,0,'',32,0,1,45,104,False,"[1402603674787473, 13772201744685520528L, 13475954865730611754L, 4503037320508587221]"
1402603674796715042,,11760,,0,0,'',32,0,1,45,104,False,"[1402603674796423, 13772197432538362592L, 4095820044445056616, 4503297599816347634]"
1402603674804770732,,11761,,0,0,'',32,0,1,45,104,False,"[1402603674804492, 13772212310305051569L, 13472427619543771217L, 4502927498197276702]"
1402603674813777250,,11762,,0,0,'',32,0,1,45,104,False,"[1402603674813540, 13772205541436599166L, 13510409750509056880L, 4503040296913790858]"
1402603674822746191,,11763,,0,0,'',32,0,1,45,104,False,"[1402603674822537, 13772218220180056837L, 13519453272302217614L, 4503255895684674894]"
1402603674829753430,,11764,,0,0,'',32,0,1,45,104,False,"[1402603674829540, 13772215295307332275L, 13496901103405579504L, 4503107865347812847]"
1402603674838755623,,11765,,0,0,'',32,0,1,45,104,False,"[1402603674838538, 13772204819882107558L, 4110222835020112916, 4503322407550652888]"
1402603674846841922,,11766,,0,0,'',32,0,1,45,104,False,"[1402603674846576, 13772207650265559996L, 13383829835866105440L, 4503230366396845883]"
1402603674854831014,,11767,,0,0,'',32,0,1,45,104,False,"[1402603674854561, 13772205481307064564L, 13511762901430549055L, 4502884411078884849]"
1402603674864836728,,11768,,0,0,'',32,0,1,45,104,False,"[1402603674864550, 13772208285920704718L, 13531800289665937090L, 4502874794647924858]"
1402603674871832151,,11769,,0,0,'',32,0,1,45,104,False,"[1402603674871569, 13772213895147993159L, 13522973809750092056L, 4502752504047084324]"
1402603674880852077,,11770,,0,0,'',32,0,1,45,104,False,"[1402603674880569, 13772205979523272014L, 13463012724813433776L, 4503046816681333775]"
1402603674888807577,,11771,,0,0,'',32,0,1,45,104,False,"[1402603674888555, 13772208144186799531L, 4167065395742818132, 4503491431687716017]"
1402603674895773710,,11772,,0,0,'',32,0,1,45,104,False,"[1402603674895551, 13772195332299341597L, 13452078369438040413L, 4503368599923300997]"
1402603674904790445,,11773,,0,0,'',32,0,1,45,104,False,"[1402603674904532, 13772209462741741499L, 13516027451768078411L, 4503069515579271081]"
1402603674914733106,,11774,,0,0,'',32,0,1,45,104,False,"[1402603674914526, 13772222145780166685L, 13522102777497554167L, 4503122687273957670]"
1402603674921742718,,11775,,0,0,'',32,0,1,45,104,False,"[1402603674921521, 13772214444903806647L, 13497143309496254859L, 4502945738922216592]"
1402603674929813876,,11776,,0,0,'',32,0,1,45,104,False,"[1402603674929526, 13772198119733126882L, 13399313231622854506L, 4503261809857138099]"
1402603674938757198,,11777,,0,0,'',32,0,1,45,104,False,"[1402603674938509, 13772205524256744142L, 13423164074075802939L, 4503125762466097703]"
1402603674945849033,,11778,,0,0,'',32,0,1,45,104,False,"[1402603674945557, 13772204248651449276L, 13508893566924062406L, 4503011713909117385]"
1402603674956877349,,11779,,0,0,'',32,0,1,45,104,False,"[1402603674956528, 13772214706896814938L, 13527661800913460470L, 4502996531197178958]"
1402603674962772160,,11780,,0,0,'',32,0,1,45,104,False,"[1402603674962544, 13772215024724393925L, 13516972546436713123L, 4502752602830383103]"
1402603674971799549,,11781,,0,0,'',32,0,1,45,104,False,"[1402603674971513, 13772206967365750215L, 13451505304836619644L, 4503139549320293719]"
1402603674979747809,,11782,,0,0,'',32,0,1,45,104,False,"[1402603674979499, 13772204308781003882L, 4184211270260685421, 4503311073126077502]"
1402603674987797365,,11783,,0,0,'',32,0,1,45,104,False,"[1402603674987512, 13772203909349028529L, 13453097165745402178L, 4503235971330124744]"
1402603674997741346,,11784,,0,0,'',32,0,1,45,104,False,"[1402603674997510, 13772208912985926478L, 13516630559665725786L, 4503062342983185766]"
1402603675005766203,,11785,,0,0,'',32,0,1,45,104,False,"[1402603675005512, 13772214492148448730L, 13522039366600429451L, 4502975769328611835]"
1402603675012821271,,11786,,0,0,'',32,0,1,45,104,False,"[1402603675012504, 13772220758505730601L, 13514812650333127265L, 4502868914843281674]"
1402603675021792316,,11787,,0,0,'',32,0,1,45,104,False,"[1402603675021542, 13772208315985489473L, 13403372735926797561L, 4503101869567223601]"
1402603675029832190,,11788,,0,0,'',32,0,1,45,104,False,"[1402603675029551, 13772203389657994119L, 13438602759223008226L, 4503286158023357544]"
1402603675037815295,,11789,,0,0,'',32,0,1,45,104,False,"[1402603675037558, 13772201448332768429L, 13508784672323144433L, 4502943501236935317]"
1402603675046932335,,11790,,0,0,'',32,0,1,45,104,False,"[1402603675046531, 13772195985134376239L, 13510150626542159258L, 4502737510298070739]"
1402603675054794091,,11791,,0,0,'',32,0,1,45,104,False,"[1402603675054531, 13772216261674973470L, 13514621902245624525L, 4502676418698855263]"
1402603675063881985,,11792,,0,0,'',32,0,1,45,104,False,"[1402603675063522, 13772207822064242529L, 13452017058779846253L, 4503008063192641419]"
1402603675071745950,,11793,,0,0,'',32,0,1,45,104,False,"[1402603675071515, 13772210180001292556L, 13398717476709237551L, 4503271937388295510]"
1402603675079750210,,11794,,0,0,'',32,0,1,45,104,False,"[1402603675079529, 13772209561525996918L, 13452682263314731803L, 4503145527896734863]"
1402603675088845594,,11795,,0,0,'',32,0,1,45,104,False,"[1402603675088554, 13772211971002646247L, 13520403353427896808L, 4502905976099266448]"
1402603675096862649,,11796,,0,0,'',32,0,1,45,104,False,"[1402603675096563, 13772217541575230415L, 13529129185080036914L, 4502660570270166336]"
1402603675107794630,,11797,,0,0,'',32,0,1,45,104,False,"[1402603675107536, 13772244282041611675L, 13528727322169982232L, 4502902024748408913]"
1402603675112850719,,11798,,0,0,'',32,0,1,45,104,False,"[1402603675112506, 13772205597271188486L, 13369038380815511440L, 4503151437786947722]"
1402603675121767846,,11799,,0,0,'',32,0,1,45,104,False,"[1402603675121516, 13772192806858575770L, 4105950493611801916, 4503237861114725888]"
1402603675129732355,,11800,,0,0,'',32,0,1,45,104,False,"[1402603675129491, 13772202848492109020L, 13491148480043931767L, 4503179316404293956]"
1402603675140744959,,11801,,0,0,'',32,0,1,45,104,False,"[1402603675140493, 13772216850085495719L, 13529570230976709079L, 4502815536979068338]"
1402603675145763684,,11802,,0,0,'',32,0,1,45,104,False,"[1402603675145489, 13772214122781264324L, 13521605493299124827L, 4502570071015306737]"
1402603675154748042,,11803,,0,0,'',32,0,1,45,104,False,"[1402603675154494, 13772206344595498706L, 13457560027607996652L, 4502841981097234214]"
1402603675163723778,,11804,,0,0,'',32,0,1,45,104,False,"[1402603675163506, 13772216953164722737L, 13386801472198568070L, 4502610903258009474]"
1402603675171903299,,11805,,0,0,'',32,0,1,45,104,False,"[1402603675171465, 13772208977410446619L, 13465393124537937503L, 4503262256514894950]"
1402603675179727136,,11806,,0,0,'',32,0,1,45,104,False,"[1402603675179522, 13772214114191325531L, 13519539167353183663L, 4502584734021812253]"
1402603675188794196,,11807,,0,0,'',32,0,1,45,104,False,"[1402603675188482, 13772234906128010438L, 13532121871047268634L, 4502040076337951273]"
1402603675197875337,,11808,,0,0,'',32,0,1,45,104,False,"[1402603675197557, 13772231384254831775L, 13510572667208530034L, 4501983627589181838]"
1402603675204811192,,11809,,0,0,'',32,0,1,45,104,False,"[1402603675204558, 13772218821475500875L, 13404905184552994999L, 4502399350351451746]"
1402603675212759040,,11810,,0,0,'',32,0,1,45,104,False,"[1402603675212494, 13772216257380017798L, 13413610473376608607L, 4502774283808507965]"
1402603675223787483,,11811,,0,0,'',32,0,1,45,104,False,"[1402603675223519, 13772216648222040536L, 13499868234317446463L, 4502344746260527299]"
1402603675231810923,,11812,,0,0,'',32,0,1,45,104,False,"[1402603675231503, 13772239776620919931L, 13537394810986464692L, 4502257642204220636]"
