rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,child_frame_id,transform,translation,x,y,z,rotation,x,y,z,w
1401996241495567852,,231458,,1401996241,495041689,optitrak,/Gray,,,0.214259237051,0.106987960637,0.035077508539,,0.00105510500371,-0.00027600268275,-0.0457260234609,0.998953517899
1401996241498588603,,231459,,1401996241,498189873,optitrak,/Gray,,,0.214211985469,0.107181303203,0.0351340956986,,0.00226811505093,4.802586029e-05,-0.0456399804312,0.998955425248
1401996241510371898,,231460,,1401996241,509894165,optitrak,/Gray,,,0.214178860188,0.107082441449,0.0349124073982,,0.000503480840182,0.00151096539996,-0.0457100158886,0.998953517899
1401996241516359377,,231461,,1401996241,515890043,optitrak,/Gray,,,0.21480551362,0.107001125813,0.0348708182573,,-0.000229225667821,-0.000122945784411,-0.0480563191947,0.998844679818
1401996241520335716,,231462,,1401996241,519872967,optitrak,/Gray,,,0.214387625456,0.107004083693,0.0352182537317,,0.00106552615404,-0.0011592777407,-0.0457703059866,0.998950776085
1401996241532259174,,231463,,1401996241,531841393,optitrak,/Gray,,,0.214233875275,0.107087880373,0.0351292863488,,0.00250701977961,-0.000969448123599,-0.0455908326765,0.998956676945
1401996241536361372,,231464,,1401996241,535890077,optitrak,/Gray,,,0.214047521353,0.107154250145,0.0350425392389,,0.00218400335138,0.000515530931896,-0.0456652490752,0.99895429276
1401996241546317763,,231465,,1401996241,545873072,optitrak,/Gray,,,0.214188575745,0.10696156323,0.0349963493645,,0.000178000641739,0.000630995489402,-0.0458425579917,0.998948451504
1401996241554342325,,231466,,1401996241,553883111,optitrak,/Gray,,,0.214358836412,0.106919720769,0.0351173020899,,-0.000357529612921,-0.000153192856883,-0.045480474677,0.998965200409
1401996241563220820,,231467,,1401996241,562849983,optitrak,/Gray,,,0.214318856597,0.107029542327,0.0351367816329,,0.000838250326439,-0.000377924180253,-0.0457783302619,0.998951252923
1401996241570800645,,231468,,1401996241,569889887,optitrak,/Gray,,,0.214083015919,0.107161171734,0.0351069942117,,0.0022438263911,0.000447569151537,-0.0456876119928,0.998953160271
1401996241582848129,,231469,,1401996241,581901176,optitrak,/Gray,,,0.214121326804,0.107061177492,0.0350700765848,,0.00202121189117,0.000124524463482,-0.045682519521,0.998954054341
1401996241586322842,,231470,,1401996241,585856999,optitrak,/Gray,,,0.214303314686,0.10704959929,0.0351362898946,,0.000995061706206,-0.000326740699888,-0.0456539502698,0.998956855759
1401996241595240586,,231471,,1401996241,594848554,optitrak,/Gray,,,0.214377164841,0.106995716691,0.0351032726467,,0.000244784430012,-9.33431653316e-05,-0.0454645192587,0.998965915665
1401996241603360638,,231472,,1401996241,602891297,optitrak,/Gray,,,0.214318424463,0.10698441416,0.0350381545722,,0.000437217355635,0.00049495929686,-0.0458544900965,0.998947915063
1401996241612390995,,231473,,1401996241,611889799,optitrak,/Gray,,,0.21429271996,0.107074350119,0.0350731760263,,0.00126143742395,0.000271428841187,-0.0456648728209,0.998956080899
1401996241619270995,,231474,,1401996241,618858530,optitrak,/Gray,,,0.214252069592,0.107110418379,0.0350919105113,,0.00167250760735,-0.000267109337996,-0.0457272826091,0.998952564225
1401996241629173295,,231475,,1401996241,628844389,optitrak,/Gray,,,0.214262440801,0.107014916837,0.0350547544658,,0.00126401648898,-0.000435991444093,-0.045591045018,0.99895929955
1401996241636356399,,231476,,1401996241,635879822,optitrak,/Gray,,,0.214244902134,0.107033111155,0.0350080654025,,0.000959608293178,0.000126393409604,-0.045691169645,0.998955246434
1401996241648382894,,231477,,1401996241,647872063,optitrak,/Gray,,,0.214279964566,0.107043720782,0.0350948385894,,0.000872910776506,0.000249362811773,-0.045476522144,0.9989650812
1401996241655198528,,231478,,1401996241,654849213,optitrak,/Gray,,,0.214340806007,0.107056349516,0.0350405946374,,0.0007560846254,9.90092372691e-05,-0.045641325261,0.998957690224
1401996241663342860,,231479,,1401996241,662879369,optitrak,/Gray,,,0.214242726564,0.107023030519,0.035046402365,,0.000829325578652,0.000144356599292,-0.0456760673182,0.99895596169
1401996241673393046,,231480,,1401996241,672896805,optitrak,/Gray,,,0.214218348265,0.107017822564,0.0350745432079,,0.00121503672155,4.39695803268e-06,-0.0455930939277,0.998959418759
1401996241679341296,,231481,,1401996241,678869601,optitrak,/Gray,,,0.214209645987,0.107081852853,0.0351012833416,,0.00165369524065,-8.98645445599e-05,-0.0457336454049,0.998952385411
1401996241686263503,,231482,,1401996241,685873419,optitrak,/Gray,,,0.214254781604,0.107042722404,0.0350794494152,,0.00134030042232,-0.000133648848993,-0.0456783993499,0.998955365643
1401996241695362164,,231483,,1401996241,694902228,optitrak,/Gray,,,0.214273557067,0.107030883431,0.0350722894073,,0.000698844084965,8.95069385203e-05,-0.0456425210792,0.998957690224
1401996241704396493,,231484,,1401996241,703889607,optitrak,/Gray,,,0.214307039976,0.107041172683,0.0351199395955,,0.000569600377183,0.000195011364922,-0.0453376246957,0.998971518502
1401996241712315154,,231485,,1401996241,711855562,optitrak,/Gray,,,0.214259043336,0.107012078166,0.0350888222456,,0.000829174413357,0.000113005895021,-0.0457132717923,0.998954352364
1401996241720166923,,231486,,1401996241,719843319,optitrak,/Gray,,,0.214076697826,0.107149250805,0.0351783148944,,0.00171602679772,7.37225488847e-05,-0.0455093121491,0.9989625182
1401996241728917318,,231487,,1401996241,727890512,optitrak,/Gray,,,0.214185550809,0.107082091272,0.0351067073643,,0.0017421789176,-0.000256267462696,-0.0457691548719,0.998950537667
