TIME_StartTime,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,LPOS_X,LPOS_Y,LPOS_Z,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RefLat,LPOS_RefLon,LPOS_RefAlt,LPOS_XYFlags,LPOS_ZFlags,LPOS_Landed,RC_Ch0,RC_Ch1,RC_Ch2,RC_Ch3,RC_Ch4,RC_Ch5,RC_Ch6,RC_Ch7,RC_Count,ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ
112216392,0.349100023508,-0.847121834755,-9.53123283386,0.036040391773,-0.038216330111,0.00486391689628,-0.132318213582,0.140185251832,0.52414983511,1.31782472134,0.398021280766,-1.12378787994,-0.310641795397,-0.557521045208,-0.00240809610114,0.0,0.0,0.0,3,3,1,0.0960591137409,0.217948719859,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0276301708072,-0.0527557805181,-2.35721611977,0.056135892868,-0.0278635546565,-0.00638575432822,0.349100023508,-0.847121834755,-9.53123283386
112238940,-1.17685234547,0.104387894273,-9.46607398987,0.0900030136108,-0.0152056617662,-0.0363042652607,-0.138739868999,0.146010890603,0.533050835133,1.31068432331,0.384419232607,-1.12619280815,-0.309891611338,-0.573355317116,-0.00249159475788,0.0,0.0,0.0,3,3,1,0.0960591137409,0.217948719859,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0255938433111,-0.0531108081341,-2.35837936401,0.0832267478108,-0.0134586263448,-0.0155002353713,-1.17685234547,0.104387894273,-9.46607398987
112259657,-1.33801245689,0.707595169544,-9.81972980499,0.121259555221,0.00763708213344,-0.0402125120163,-0.132318213582,0.141017496586,0.549072802067,1.3028986454,0.370553433895,-1.12403964996,-0.332221567631,-0.569035589695,0.00025470557739,0.0,0.0,0.0,3,3,1,0.0985221639276,0.223076924682,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0235945470631,-0.0531324073672,-2.35875248909,0.100683733821,-0.000633117044345,-0.0128532145172,-1.33801245689,0.707595169544,-9.81972980499
112281043,-1.03553986549,0.72963309288,-9.95796871185,0.117243930697,0.0144560765475,-0.0474923662841,-0.135987728834,0.12603725493,0.520589351654,1.29889070988,0.363829791546,-1.12470126152,-0.347220391035,-0.562985002995,0.000666158623062,0.0,0.0,0.0,3,3,1,0.0985221639276,0.223076924682,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0215044114739,-0.0530163086951,-2.36071228981,0.0996254086494,0.00440468592569,-0.0165114756674,-1.03553986549,0.72963309288,-9.95796871185
112302872,0.156319022179,-0.488684535027,-9.69081115723,0.065717369318,0.00580878509209,0.0191506091505,-0.131400838494,0.141849726439,0.515248715878,1.29014122486,0.350202649832,-1.12468075752,-0.369753926992,-0.575554788113,0.00305555947125,0.0,0.0,0.0,3,3,1,0.103448279202,0.225641027093,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.019289392978,-0.0527346618474,-2.36144709587,0.0780581086874,0.006856482476,-0.00448814034462,0.156319022179,-0.488684535027,-9.69081115723
112324316,-0.159038811922,-0.441172778606,-9.21274471283,0.0315154753625,-0.0224635917693,0.0274551287293,-0.125896558166,0.137688547373,0.539281606674,1.28120613098,0.33629155159,-1.12643051147,-0.376666247845,-0.575334250927,0.00488776247948,0.0,0.0,0.0,3,3,1,0.103448279202,0.223076924682,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0180594027042,-0.052920434624,-2.36185479164,0.0465834997594,-0.0174105595797,0.00111804704648,-0.159038811922,-0.441172778606,-9.21274471283
112346929,-0.23441529274,-0.0660877898335,-9.47367668152,0.0343215316534,-0.0290545746684,-0.012651078403,-0.133235603571,0.144346430898,0.531270623207,1.27187025547,0.322658896446,-1.12857043743,-0.411703586578,-0.559027433395,0.00658276351169,0.0,0.0,0.0,3,3,1,0.103448279202,0.223076924682,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0168650075793,-0.0534766204655,-2.36340117455,0.0379171855748,-0.0277796797454,-0.000814747065306,-0.23441529274,-0.0660877898335,-9.47367668152
112367735,-0.0422984324396,-0.611988902092,-9.39627361298,0.0556192100048,-0.0277995429933,-0.0145155815408,-0.124979175627,0.151004299521,0.530380547047,1.2614364624,0.309457838535,-1.12567675114,-0.456844359636,-0.539329826832,0.0109289707616,0.0,0.0,0.0,3,3,1,0.103448279202,0.223076924682,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0156046096236,-0.0539255551994,-2.3629014492,0.0550545826554,-0.0248275864869,0.0003630304127,-0.0422984324396,-0.611988902092,-9.39627361298
112389307,-0.00659541785717,-0.79409301281,-9.48253822327,0.0550011694431,-0.0228596348315,-0.0207731425762,-0.126813918352,0.146843135357,0.520589351654,1.25601863861,0.303025186062,-1.12620449066,-0.433466047049,-0.525939404964,0.0121186003089,0.0,0.0,0.0,3,3,1,0.108374387026,0.225641027093,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0143178189173,-0.0541228167713,-2.36308765411,0.0544382408261,-0.0117167672142,-0.00679381657392,-0.00659541785717,-0.79409301281,-9.48253822327
112411702,-1.03970623016,0.287854611874,-9.96253013611,0.0547233261168,0.0360527932644,-0.00665488000959,-0.125896558166,0.14517866075,0.517919063568,1.2453763485,0.290379017591,-1.12821352482,-0.445514410734,-0.532118678093,0.0141304396093,0.0,0.0,0.0,3,3,1,0.110837437212,0.225641027093,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.012884424068,-0.053882677108,-2.36346960068,0.0481122881174,0.0177701115608,-0.00350792007521,-1.03970623016,0.287854611874,-9.96253013611
112432239,-0.971864640713,0.938675642014,-9.91718864441,0.059617832303,0.0625293180346,-0.00924352928996,-0.124979175627,0.154333248734,0.52503991127,1.23443210125,0.277583003044,-1.13160645962,-0.483892738819,-0.524381399155,0.0162659008056,0.0,0.0,0.0,3,3,1,0.108374387026,0.223076924682,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0120148863643,-0.053290605545,-2.36290192604,0.0391698814929,0.037790518254,-0.00369510008022,-0.971864640713,0.938675642014,-9.91718864441
112453457,-0.739315330982,1.07479703426,-10.3233232498,0.0560484193265,0.0792491137981,-0.00142464670353,-0.118557490408,0.149339839816,0.522369623184,1.22281658649,0.264975965023,-1.13381302357,-0.488000780344,-0.516935706139,0.0197014063597,0.0,0.0,0.0,3,3,1,0.118226602674,0.215384617448,0.616751253605,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0112719554454,-0.0522965788841,-2.36256337166,0.0366383418441,0.05715470016,-0.00100419740193,-0.739315330982,1.07479703426,-10.3233232498
112475533,0.134768977761,-0.556410312653,-8.91392993927,0.0166266076267,0.042803324759,0.00844006426632,-0.126813918352,0.14517866075,0.509018003941,1.21094965935,0.252401828766,-1.13103938103,-0.467887312174,-0.516247272491,0.0242173299193,0.0,0.0,0.0,3,3,1,0.118226602674,0.215384617448,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0103765530512,-0.0510169565678,-2.36188912392,0.0271665379405,0.0518182218075,-0.00156152818818,0.134768977761,-0.556410312653,-8.91392993927
112496837,-0.114111490548,-0.60990613699,-8.82687282562,0.0223876424134,0.0491347536445,0.0166474878788,-0.139657258987,0.151836544275,0.518809139729,1.20541989803,0.246371865273,-1.1308722496,-0.464874625206,-0.509853124619,0.0264083128422,0.0,0.0,0.0,3,3,1,0.118226602674,0.215384617448,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00962612219155,-0.0500955879688,-2.36280155182,0.0346914641559,0.0514883473516,0.0048162098974,-0.114111490548,-0.60990613699,-8.82687282562
112519324,-0.483738422394,-0.063536375761,-9.96229743958,0.0537953190506,0.0457353740931,-0.00771708087996,-0.124979175627,0.132695138454,0.536611318588,1.19427740574,0.23369769752,-1.12945950031,-0.459236234426,-0.538830041885,0.0305002443492,0.0,0.0,0.0,3,3,1,0.118226602674,0.215384617448,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00848592910916,-0.0489361137152,-2.36341190338,0.0471089482307,0.0507527142763,0.00414438499138,-0.483738422394,-0.063536375761,-9.96229743958
112540178,-0.0747016519308,-0.183890640736,-10.0307760239,0.0654878094792,0.0460899695754,-0.0111717851833,-0.124061793089,0.151004299521,0.530380547047,1.18331503868,0.220603466034,-1.13097691536,-0.469207018614,-0.541256785393,0.0330100432038,0.0,0.0,0.0,3,3,1,0.115763545036,0.205128207803,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00728980917484,-0.0477366708219,-2.36290860176,0.05982221663,0.0570264644921,0.00108755985275,-0.0747016519308,-0.183890640736,-10.0307760239
112561404,-0.00516264140606,-0.328407257795,-10.2738895416,0.0395638793707,0.0485931672156,0.0096854288131,-0.119474872947,0.135191857815,0.525930047035,1.17242884636,0.207539230585,-1.13176989555,-0.410301268101,-0.546707212925,0.0364237166941,0.0,0.0,0.0,3,3,1,0.123152710497,0.194871798158,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,-0.00598307140172,-0.0463894866407,-2.36321401596,0.0522864237428,0.0593649558723,0.0030248791445,-0.00516264140606,-0.328407257795,-10.2738895416
112583769,-1.44565963745,0.344830811024,-9.38143253326,0.0334731079638,0.118610799313,0.0148602407426,-0.143326759338,0.152668789029,0.513468503952,1.16242098808,0.19455948472,-1.1307489872,-0.4292755723,-0.530203700066,0.0404832810163,0.0,0.0,0.0,3,3,1,0.123152710497,0.194871798158,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00490126432851,-0.0445444025099,-2.36347842216,0.0354636050761,0.0940530374646,0.0129082174972,-1.44565963745,0.344830811024,-9.38143253326
112604684,-1.43948745728,0.548238039017,-9.29420757294,0.0341543182731,0.152520343661,0.000291369971819,-0.126813918352,0.146010890603,0.516138851643,1.1572239399,0.188277199864,-1.13138902187,-0.435613900423,-0.51938533783,0.0421463958919,0.0,0.0,0.0,3,3,1,0.12068965286,0.194871798158,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00421319762245,-0.042345136404,-2.36378312111,0.0265667662024,0.129863515496,0.0110657596961,-1.43948745728,0.548238039017,-9.29420757294
112626181,-0.946514725685,0.327968686819,-9.12442398071,0.0274928659201,0.165548890829,-0.0120817385614,-0.146078914404,0.14767536521,0.544622242451,1.14715898037,0.175633281469,-1.13077425957,-0.395558208227,-0.528211355209,0.0455858260393,0.0,0.0,0.0,3,3,1,0.12068965286,0.194871798158,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.0036444447469,-0.0397792197764,-2.36400318146,0.0204703081399,0.147640049458,0.00870419759303,-0.946514725685,0.327968686819,-9.12442398071
112648286,0.530654430389,-0.879919171333,-9.38408946991,0.0185501072556,0.0964512825012,0.0220170821995,-0.144244149327,0.152668789029,0.533940970898,1.13802051544,0.162839531898,-1.13242673874,-0.341980040073,-0.547761321068,0.0472809225321,0.0,0.0,0.0,3,3,1,0.123152710497,0.194871798158,0.618020296097,0.0198019798845,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,-0.00295747444034,-0.0366194136441,-2.36375975609,0.0209370404482,0.126022845507,0.013113825582,0.530654430389,-0.879919171333,-9.38408946991
112669416,0.184328377247,-0.485156089067,-9.57650184631,0.022648582235,0.0682503208518,0.0383817926049,-0.136905103922,0.14767536521,0.530380547047,1.13016998768,0.149801775813,-1.13385844231,-0.321979850531,-0.525704979897,0.0485189817846,0.0,0.0,0.0,3,3,1,0.123152710497,0.194871798158,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00243270024657,-0.0346326343715,-2.36378479004,0.0242705550045,0.0903452187777,0.0190625190735,0.184328377247,-0.485156089067,-9.57650184631
112691990,-0.454971373081,0.516685426235,-10.3085317612,0.0516230463982,0.0593260526657,0.0261528845876,-0.124061793089,0.146010890603,0.517028927803,1.12261211872,0.137215450406,-1.13390445709,-0.328577727079,-0.518797814846,0.0502593964338,0.0,0.0,0.0,3,3,1,0.12068965286,0.202564105392,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,-0.00154955487233,-0.0328864045441,-2.36242985725,0.0427425988019,0.0588112138212,0.0278153158724,-0.454971373081,0.516685426235,-10.3085317612
112712675,-0.477517336607,0.124581165612,-10.0969715118,0.047962628305,0.0407716333866,0.0124255353585,-0.135987728834,0.146843135357,0.52503991127,1.11852622032,0.130944296718,-1.13340699673,-0.357596516609,-0.515236854553,0.0510565005243,0.0,0.0,0.0,3,3,1,0.12068965286,0.207692310214,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,-0.00055176630849,-0.0318267196417,-2.36272072792,0.0507537573576,0.0400110669434,0.0180975291878,-0.477517336607,0.124581165612,-10.0969715118
112733882,-0.909220576286,-0.486464500427,-9.71481132507,0.0340505056083,0.0289225652814,0.0186825878918,-0.130483448505,0.135191857815,0.527710199356,1.11015820503,0.118587963283,-1.1318898201,-0.321625202894,-0.510849118233,0.0540842935443,0.0,0.0,0.0,3,3,1,0.12068965286,0.207692310214,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.000497256172821,-0.031087461859,-2.36300945282,0.046346925199,0.0276504158974,0.021975133568,-0.909220576286,-0.486464500427,-9.71481132507
112755974,-1.34745383263,-0.244417369366,-9.33270263672,0.0459771342576,0.0347156301141,0.00631860969588,-0.146996304393,0.148507609963,0.519699275494,1.10189545155,0.106362894177,-1.13183069229,-0.358972758055,-0.509589254856,0.0556667931378,0.0,0.0,0.0,3,3,1,0.12068965286,0.207692310214,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00154109683353,-0.0307487752289,-2.36430096626,0.0399789996445,0.0153706008568,0.0246402807534,-1.34745383263,-0.244417369366,-9.33270263672
112777306,-0.634413957596,0.191833525896,-9.56804847717,0.0614662468433,0.0298550706357,-0.000163223259733,-0.134152948856,0.156829938293,0.539281606674,1.09259235859,0.0942309573293,-1.12972605228,-0.392582029104,-0.487689197063,0.0578947737813,0.0,0.0,0.0,3,3,1,0.123152710497,0.212820515037,0.616751253605,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00235052173957,-0.0306866578758,-2.36353969574,0.0436936430633,0.00849219877273,0.0249226428568,-0.634413957596,0.191833525896,-9.56804847717
112798477,0.330675601959,0.294191867113,-9.59518623352,0.0592092350125,0.0238152462989,0.00581867806613,-0.140574634075,0.151836544275,0.520589351654,1.0879368782,0.0883334726095,-1.12916660309,-0.38709372282,-0.491652667522,0.0586264580488,0.0,0.0,0.0,3,3,1,0.123152710497,0.215384617448,0.618020296097,0.0198019798845,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,0.00318753207102,-0.0306816585362,-2.3628821373,0.0440887212753,0.00651723193005,0.0231337808073,0.330675601959,0.294191867113,-9.59518623352
112820262,0.781832754612,0.0806265324354,-9.76042842865,0.04579519853,-0.0328295566142,0.0698276609182,-0.133235603571,0.146010890603,0.514358580112,1.07879221439,0.0765055939555,-1.128033638,-0.360378503799,-0.481961339712,0.0598069243133,0.0,0.0,0.0,3,3,1,0.123152710497,0.22051282227,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,0.00419989740476,-0.0307594425976,-2.3617067337,0.0463968925178,-0.0132323084399,0.0444161072373,0.781832754612,0.0806265324354,-9.76042842865
112840899,-0.206387668848,0.111521162093,-9.77693367004,0.0431636087596,-0.0617030672729,0.0844389051199,-0.129566058517,0.155165478587,0.525930047035,1.06985318661,0.0649456232786,-1.12506139278,-0.375177681446,-0.478284418583,0.0616234391928,0.0,0.0,0.0,3,3,1,0.123152710497,0.22051282227,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,0.00515538221225,-0.0312305465341,-2.36061644554,0.0508204773068,-0.0366386175156,0.0565016046166,-0.206387668848,0.111521162093,-9.77693367004
112862067,-1.06076693535,0.0777259543538,-9.76327037811,0.046753026545,-0.0702693760395,0.0649480447173,-0.143326759338,0.150172069669,0.513468503952,1.06041777134,0.053814612329,-1.12425637245,-0.415617287159,-0.473440527916,0.0620990693569,0.0,0.0,0.0,3,3,1,0.123152710497,0.228205129504,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,0.00617447029799,-0.0322564803064,-2.36035466194,0.0523700378835,-0.0635104253888,0.0519236847758,-1.06076693535,0.0777259543538,-9.76327037811
112884379,-0.99235612154,-0.893452703953,-9.96250152588,0.0438945814967,-0.0426025316119,0.0338335521519,-0.136905103922,0.159326657653,0.519699275494,1.05026698112,0.0425928719342,-1.12261414528,-0.443510681391,-0.453664451838,0.0627407282591,0.0,0.0,0.0,3,3,1,0.128078818321,0.233333334327,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,0.00744337495416,-0.0338524803519,-2.36005473137,0.0515785552561,-0.0615826174617,0.0489568188787,-0.99235612154,-0.893452703953,-9.96250152588
112905546,-0.396936297417,-0.966174721718,-9.73085403442,0.020114980638,-0.0564978197217,0.0572093762457,-0.12773129344,0.146010890603,0.516138851643,1.04493772984,0.0370892472565,-1.12270307541,-0.429132699966,-0.462081611156,0.0624545104802,0.0,0.0,0.0,3,3,1,0.133004918694,0.235897436738,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00830110814422,-0.0351472273469,-2.35899734497,0.0342148393393,-0.064781807363,0.0589838251472,-0.396936297417,-0.966174721718,-9.73085403442
112926496,-0.30008649826,-0.526051402092,-9.67414188385,0.00927709974349,-0.0442495383322,0.070170558989,-0.131400838494,0.153501003981,0.507237792015,1.03490650654,0.0257768779993,-1.12560868263,-0.414931058884,-0.475795388222,0.0605796612799,0.0,0.0,0.0,3,3,1,0.133004918694,0.235897436738,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00885322224349,-0.0363378860056,-2.35768175125,0.0176376644522,-0.0537997111678,0.0652057752013,-0.30008649826,-0.526051402092,-9.67414188385
112948486,-0.37368953228,1.50103485584,-9.68514060974,0.0573773682117,-0.0282964520156,0.0449275225401,-0.140574634075,0.143514186144,0.522369623184,1.0246604681,0.014223841019,-1.12348723412,-0.445018589497,-0.481669098139,0.0610084980726,0.0,0.0,0.0,3,3,1,0.133004918694,0.238461539149,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.00934667699039,-0.0374377593398,-2.35669016838,0.0377118736506,-0.0342100933194,0.0585355460644,-0.37368953228,1.50103485584,-9.68514060974
112969884,-0.0971019119024,0.729147017002,-9.85128116608,0.0860341191292,0.0111172515899,0.0438577607274,-0.122227028012,0.160991117358,0.531270623207,1.01374125481,0.002676053904,-1.12321639061,-0.439122706652,-0.479508757591,0.0603806823492,0.0,0.0,0.0,3,3,1,0.133004918694,0.241025641561,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0103265596554,-0.0378529168665,-2.35541582108,0.0637280866504,-0.00274180667475,0.0591124929488,-0.0971019119024,0.729147017002,-9.85128116608
112992898,-0.74972486496,-1.71979725361,-9.68306541443,0.0692110657692,-0.000488666584715,0.0991052612662,-0.134152948856,0.154333248734,0.511688292027,1.00313711166,-0.00879969168454,-1.11946487427,-0.446147710085,-0.474793076515,0.06087968871,0.0,0.0,0.0,3,3,1,0.130541875958,0.241025641561,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0122270481661,-0.0378568507731,-2.35444617271,0.0855500847101,0.00823145639151,0.0768579021096,-0.74972486496,-1.71979725361,-9.68306541443
113013260,-0.667353510857,-1.14829349518,-9.86903572083,0.0569952987134,-0.00670382007957,0.110915184021,-0.143326759338,0.160158902407,0.518809139729,0.997693240643,-0.014383838512,-1.11978685856,-0.476403534412,-0.455351114273,0.0599334724247,0.0,0.0,0.0,3,3,1,0.133004918694,0.243589743972,0.618020296097,0.0222772285342,-1.0,0.93483710289,0.0,1.361144426e+14,7,0.013878557831,-0.0379477068782,-2.35376501083,0.0842814818025,-0.00260482914746,0.0852288380265,-0.667353510857,-1.14829349518,-9.86903572083
113034650,-0.466341495514,-0.422509402037,-10.0138444901,0.051215402782,-0.0219778697938,0.102836534381,-0.126813918352,0.156829938293,0.526820063591,0.986344873905,-0.0254628229886,-1.1177341938,-0.457265049219,-0.459304094315,0.059322077781,0.0,0.0,0.0,3,3,1,0.133004918694,0.241025641561,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0154928509146,-0.0383160673082,-2.35203385353,0.0769288241863,-0.01913796179,0.0885524153709,-0.466341495514,-0.422509402037,-10.0138444901
113056537,-0.315597057343,0.590964078903,-9.66984653473,0.0883050039411,-0.0623377896845,0.0376410707831,-0.136905103922,0.1584944278,0.516138851643,0.975396871567,-0.0366011410952,-1.11575782299,-0.450216114521,-0.47555360198,0.0585039183497,0.0,0.0,0.0,3,3,1,0.133004918694,0.241025641561,0.616751253605,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0172291062772,-0.0392543971539,-2.34992003441,0.0787723958492,-0.0487285964191,0.0710232108831,-0.315597057343,0.590964078903,-9.66984653473
113077816,-0.655900001526,0.309029281139,-9.55516815186,0.0880989581347,-0.0881393626332,0.0319422744215,-0.125896558166,0.146010890603,0.522369623184,0.964868962765,-0.0482764951885,-1.11683416367,-0.432074397802,-0.497097492218,0.0559009350836,0.0,0.0,0.0,3,3,1,0.133004918694,0.241025641561,0.616751253605,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0186203848571,-0.0405056849122,-2.34855747223,0.0754717513919,-0.0750490799546,0.062832698226,-0.655900001526,0.309029281139,-9.55516815186
113099036,-1.0030310154,0.109879441559,-9.88283061981,0.0922761112452,-0.0557570382953,0.0513617917895,-0.129566058517,0.16931347549,0.527710199356,0.959703207016,-0.0542329885066,-1.11489737034,-0.438045233488,-0.49961706996,0.0558322556317,0.0,0.0,0.0,3,3,1,0.135467976332,0.243589743972,0.618020296097,0.0198019798845,-0.99816006422,0.93483710289,0.0,1.361144426e+14,7,0.0199991595,-0.0418728441,-2.3467965126,0.0768663585186,-0.0696188434958,0.0664111077785,-1.0030310154,0.109879441559,-9.88283061981
113121050,-0.643192946911,0.144142463803,-9.9415140152,0.0893729180098,-0.0278710704297,0.0981412380934,-0.125896558166,0.163487836719,0.514358580112,0.949623227119,-0.0662318095565,-1.1150752306,-0.384507864714,-0.477549403906,0.0534097068012,0.0,0.0,0.0,3,3,1,0.135467976332,0.243589743972,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0217545665801,-0.0432200729847,-2.34501290321,0.085985802114,-0.0454316325486,0.0818123370409,-0.643192946911,0.144142463803,-9.9415140152
113142381,-0.208859369159,0.0178463570774,-9.8041305542,0.0908389240503,-0.0193483065814,0.104042701423,-0.120392255485,0.160158902407,0.513468503952,0.940405607224,-0.077581487596,-1.11608529091,-0.410905063152,-0.460696786642,0.0505216233432,0.0,0.0,0.0,3,3,1,0.137931033969,0.243589743972,0.616751253605,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0232616327703,-0.0440911687911,-2.34378480911,0.0905820727348,-0.0295931566507,0.0870918035507,-0.208859369159,0.0178463570774,-9.8041305542
113164878,0.110075309873,-0.81491369009,-9.35898971558,0.0830515176058,-0.0403982549906,0.0896177366376,-0.145161524415,0.155165478587,0.517028927803,0.930391907692,-0.0886818990111,-1.11352443695,-0.375279635191,-0.466965913773,0.0491427220404,0.0,0.0,0.0,3,3,1,0.137931033969,0.243589743972,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0253691263497,-0.0448155812919,-2.3426451683,0.0944649577141,-0.023793226108,0.0840524286032,0.110075309873,-0.81491369009,-9.35898971558
113185730,-0.201650545001,-0.859831094742,-9.27390766144,0.0892215892673,-0.0288715530187,0.0785758271813,-0.128648683429,0.161823362112,0.510798215866,0.921879172325,-0.100022248924,-1.11284601688,-0.357015550137,-0.474948227406,0.0470832958817,0.0,0.0,0.0,3,3,1,0.137931033969,0.243589743972,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0273057650775,-0.0452178604901,-2.34205436707,0.101371400058,-0.0154793122783,0.0750954672694,-0.201650545001,-0.859831094742,-9.27390766144
113206985,-0.834460139275,-0.511068761349,-9.73762607574,0.0701225697994,-0.0326946154237,0.0675867348909,-0.12773129344,0.16681677103,0.523259699345,0.917571425438,-0.105652041733,-1.11202728748,-0.363742887974,-0.456952691078,0.046488750726,0.0,0.0,0.0,3,3,1,0.137931033969,0.243589743972,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0290472619236,-0.0456112995744,-2.34066414833,0.0853819847107,-0.0182218439877,0.0760205090046,-0.834460139275,-0.511068761349,-9.73762607574
113228956,-0.718038201332,0.865666747093,-10.2927932739,0.0885026082397,0.0211245976388,0.0616832301021,-0.117640137672,0.171810179949,0.515248715878,0.908973872662,-0.116859517992,-1.11040723324,-0.336470901966,-0.465700924397,0.045527562499,0.0,0.0,0.0,3,3,1,0.135467976332,0.241025641561,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0306313429028,-0.0457514449954,-2.33805298805,0.0742647796869,0.00643050624058,0.0711795762181,-0.718038201332,0.865666747093,-10.2927932739
113250442,-0.484047323465,0.54096198082,-10.1008882523,0.0649748519063,0.0220052264631,0.0603238604963,-0.122227028012,0.16681677103,0.514358580112,0.901063978672,-0.128131210804,-1.10949623585,-0.315593451262,-0.490220785141,0.0452972948551,0.0,0.0,0.0,3,3,1,0.135467976332,0.241025641561,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0315620265901,-0.0456204563379,-2.33641409874,0.0508622825146,0.0146853588521,0.0671430826187,-0.484047323465,0.54096198082,-10.1008882523
113271668,-0.559523463249,0.0281810946763,-9.67517471313,0.028948687017,0.013683709316,0.0640133842826,-0.115805365145,0.170145705342,0.533050835133,0.893319666386,-0.13996194303,-1.10608804226,-0.32859107852,-0.49469819665,0.0465679168701,0.0,0.0,0.0,3,3,1,0.137931033969,0.243589743972,0.618020296097,0.0198019798845,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.032006829977,-0.0454987697303,-2.33475446701,0.0226727668196,0.0119175119326,0.064978800714,-0.559523463249,0.0281810946763,-9.67517471313
113293769,-0.700844526291,-0.58755081892,-9.18501377106,-0.0125356027856,0.0105884848163,0.0768437981606,-0.128648683429,0.16681677103,0.513468503952,0.885577082634,-0.151748076081,-1.10369312763,-0.332249581814,-0.492249697447,0.0471141897142,0.0,0.0,0.0,3,3,1,0.137931033969,0.241025641561,0.618020296097,0.0222772285342,-1.0,0.937343358994,0.0,1.361144426e+14,7,0.0320857800543,-0.0454033389688,-2.3335249424,-0.00450198771432,0.0102093750611,0.0695817098022,-0.700844526291,-0.58755081892,-9.18501377106
