ATT_Roll,ATT_Pitch,ATT_Yaw,ATT_RollRate,ATT_PitchRate,ATT_YawRate,ATT_GX,ATT_GY,ATT_GZ,ATSP_RollSP,ATSP_PitchSP,ATSP_YawSP,ATSP_ThrustSP,IMU_AccX,IMU_AccY,IMU_AccZ,IMU_GyroX,IMU_GyroY,IMU_GyroZ,IMU_MagX,IMU_MagY,IMU_MagZ,SENS_BaroPres,SENS_BaroAlt,SENS_BaroTemp,SENS_DiffPres,SENS_DiffPresFilt,LPOS_X,LPOS_Y,LPOS_Z,LPOS_Dist,LPOS_DistR,LPOS_VX,LPOS_VY,LPOS_VZ,LPOS_RLat,LPOS_RLon,LPOS_RAlt,LPOS_PFlg,LPOS_LFlg,LPOS_GFlg,LPOS_EPH,LPOS_EPV,LPSP_X,LPSP_Y,LPSP_Z,LPSP_Yaw,GPS_GPSTime,GPS_Fix,GPS_EPH,GPS_EPV,GPS_Lat,GPS_Lon,GPS_Alt,GPS_VelN,GPS_VelE,GPS_VelD,GPS_Cog,GPS_nSat,GPS_SNR,GPS_N,GPS_J,ATTC_Roll,ATTC_Pitch,ATTC_Yaw,ATTC_Thrust,STAT_MainState,STAT_ArmState,STAT_FailsafeState,STAT_BatRem,STAT_BatWarn,STAT_Landed,RC_Ch0,RC_Ch1,RC_Ch2,RC_Ch3,RC_Ch4,RC_Ch5,RC_Ch6,RC_Ch7,RC_Count,RC_SignalLost,OUT0_Out0,OUT0_Out1,OUT0_Out2,OUT0_Out3,OUT0_Out4,OUT0_Out5,OUT0_Out6,OUT0_Out7,AIRS_IndSpeed,AIRS_TrueSpeed,AIRS_AirTemp,ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP,FLOW_RawX,FLOW_RawY,FLOW_CompX,FLOW_CompY,FLOW_Dist,FLOW_Q,FLOW_SensID,GPOS_Lat,GPOS_Lon,GPOS_Alt,GPOS_VelN,GPOS_VelE,GPOS_VelD,GPOS_EPH,GPOS_EPV,GPSP_NavState,GPSP_Lat,GPSP_Lon,GPSP_Alt,GPSP_Yaw,GPSP_Type,GPSP_LoitR,GPSP_LoitDir,GPSP_PitMin,ESC_count,ESC_nESC,ESC_Conn,ESC_N,ESC_Ver,ESC_Adr,ESC_Volt,ESC_Amp,ESC_RPM,ESC_Temp,ESC_SetP,ESC_SetPRAW,GVSP_VX,GVSP_VY,GVSP_VZ,BATT_V,BATT_VFilt,BATT_C,BATT_Discharged,DIST_Bottom,DIST_BottomRate,DIST_Flags,TELE_RSSI,TELE_RemRSSI,TELE_Noise,TELE_RemNoise,TELE_RXErr,TELE_Fixed,TELE_TXBuf,ESTM_s0,ESTM_s1,ESTM_s2,ESTM_s3,ESTM_s4,ESTM_s5,ESTM_s6,ESTM_s7,ESTM_s8,ESTM_s9,ESTM_nStat,ESTM_statNaN,ESTM_covNaN,ESTM_kGainNaN,PWR_Periph5V,PWR_Servo5V,PWR_RSSI,PWR_UsbOk,PWR_BrickOk,PWR_ServoOk,PWR_PeriphOC,PWR_HipwrOC,VICN_X,VICN_Y,VICN_Z,VICN_Roll,VICN_Pitch,VICN_Yaw,GS0A_s0,GS0A_s1,GS0A_s2,GS0A_s3,GS0A_s4,GS0A_s5,GS0A_s6,GS0A_s7,GS0A_s8,GS0A_s9,GS0A_s10,GS0A_s11,GS0A_s12,GS0A_s13,GS0A_s14,GS0A_s15,GS0B_s0,GS0B_s1,GS0B_s2,GS0B_s3,GS0B_s4,GS0B_s5,GS0B_s6,GS0B_s7,GS0B_s8,GS0B_s9,GS0B_s10,GS0B_s11,GS0B_s12,GS0B_s13,GS0B_s14,GS0B_s15,GS1A_s0,GS1A_s1,GS1A_s2,GS1A_s3,GS1A_s4,GS1A_s5,GS1A_s6,GS1A_s7,GS1A_s8,GS1A_s9,GS1A_s10,GS1A_s11,GS1A_s12,GS1A_s13,GS1A_s14,GS1A_s15,GS1B_s0,GS1B_s1,GS1B_s2,GS1B_s3,GS1B_s4,GS1B_s5,GS1B_s6,GS1B_s7,GS1B_s8,GS1B_s9,GS1B_s10,GS1B_s11,GS1B_s12,GS1B_s13,GS1B_s14,GS1B_s15,TIME_StartTime,VER_Arch,VER_FwGit,PARM_Name,PARM_Value
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0146355228499,-0.0220739040524,-2.28412055969,0.00533582875505,-0.00211599515751,-0.00256474851631,-0.104896873236,-0.0861548259854,-9.56849861145,0.0,-0.00156632135622,-2.30623626709,0.0,-0.104896873236,-0.0861548259854,-9.56849861145,0.0051664672792,-0.00577517971396,-0.00777564570308,-0.130483448505,0.191783815622,0.449380844831,1013.66998291,-3.49554824829,22.8199996948,0.0,0.0,0.0,0.0,0.362592041492,0.0,0.0,0.0,0.0,0.325977325439,0.0,0.0,0.0,10,1,0,20.0,1.01359927654,,,,,,,,,,,,,,,,,,,,-0.0102279279381,0.013605736196,-0.00295507558621,0.0,0,2,0,0.874849975109,0,1,0.0,0.0025641026441,0.0,0.0346534661949,1.0,0.774436116219,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0733405426145,0.102543517947,-0.0222652517259,0,0,0.0,0.0,0.300000011921,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.9958095551,11.4963779449,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7011516,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0145511198789,-0.0222187768668,-2.28474879265,-0.00592947984114,-0.0136434324086,-0.00942892953753,-0.393665581942,0.16573767364,-9.73822116852,0.0,-0.00156632135622,-2.30623626709,0.0,-0.393665581942,0.16573767364,-9.73822116852,-0.00471163634211,-0.0118089867756,-0.00541023816913,-0.0983751341701,0.137688547373,0.428908407688,1013.73999023,-4.07802581787,22.8199996948,0.0,0.0,0.0,0.0,0.362480640411,0.0,0.0,0.0,0.0,0.326444208622,0.0,0.0,0.0,10,1,0,20.0,1.0137193203,,,,,,,,,,,,,,,,,,,,-0.00870792660862,0.0151984496042,-0.00183127040509,0.0,0,2,0,0.863634765148,0,1,0.0,0.0025641026441,0.0,0.0371287129819,1.0,0.77192980051,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0729135274887,0.103267721832,-0.0216373987496,-2,-11,0.0159795470536,0.083009660244,0.300000011921,43,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0377140045,11.4954528809,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7032497,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0147566646338,-0.0220553632826,-2.28689265251,0.0126253738999,0.00377354840748,8.86302004801e-05,0.0730711445212,-0.126269489527,-9.52233219147,0.0,-0.00156632135622,-2.30623626709,0.0,0.0730711445212,-0.126269489527,-9.52233219147,0.00954442378134,-0.00208067428321,-0.000498855311889,-0.133235603571,0.112721502781,0.43602925539,1013.69995117,-3.74518537521,22.8199996948,0.0,0.0,0.0,0.0,0.368785977364,0.0,0.0,0.0,0.0,0.328466534615,0.0,0.0,0.0,10,1,0,20.0,1.01383817196,,,,,,,,,,,,,,,,,,,,-0.0112514831126,0.0128279896453,-0.00293745519593,0.0,0,2,0,0.863634765148,0,1,0.0,0.0025641026441,0.0,0.0371287129819,1.0,0.77192980051,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0739244967699,0.10245039314,-0.0194944031537,-4,3,0.0400000028312,-0.0358637608588,0.300000011921,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0377140045,11.4945297241,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7055524,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.014721413143,-0.0221643578261,-2.2819647789,-0.00867629144341,-0.0128197884187,-0.00876981578767,-0.178245976567,-0.0165148917586,-9.77565574646,0.0,-0.00156632135622,-2.30623626709,0.0,-0.178245976567,-0.0165148917586,-9.77565574646,-0.0101171135902,-0.0123657099903,-0.010034782812,-0.0671842098236,0.210092976689,0.434249043465,1013.69995117,-3.74518537521,22.8199996948,0.0,0.0,0.0,0.0,0.371671974659,0.0,0.0,0.0,0.0,0.329395830631,0.0,0.0,0.0,10,1,0,20.0,1.01395857334,,,,,,,,,,,,,,,,,,,,-0.00846435781568,0.0150560811162,-0.00234792171977,0.0,0,2,0,0.863634765148,0,1,0.0,0.0025641026441,0.0,0.0371287129819,0.99816006422,0.774436116219,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0737867355347,0.102996222675,-0.0244226269424,0,0,0.0,0.0,0.300000011921,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0460948944,11.4940814972,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7076991,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0146929137409,-0.0222469884902,-2.27920889854,0.004080042243,-0.00741243548691,-0.00617886707187,-0.131662115455,-0.25061121583,-9.65829658508,0.0,0.0,-2.30623626709,0.0,-0.131662115455,-0.25061121583,-9.65829658508,0.00391086190939,-0.00722495932132,-0.00990264955908,-0.124979175627,0.176803588867,0.427128195763,1013.70996094,-3.82839655876,22.8199996948,0.0,0.0,0.0,0.0,0.37836933136,0.0,0.0,0.0,0.0,0.331640869379,0.0,0.0,0.0,10,1,0,20.0,1.01407945156,,,,,,,,,,,,,,,,,,,,-0.0100792236626,0.0154246790335,-0.00315181026235,0.0,0,2,0,0.863634765148,0,1,0.0,-0.0,0.0,0.0346534661949,1.0,0.774436116219,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.073452450335,0.111238949001,-0.0271909348667,-8,3,0.0790130645037,-0.0292609017342,0.300000011921,67,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0628566742,11.4932107925,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7099682,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0147027652711,-0.0222235340625,-2.27540779114,0.00425472436473,-0.00261753518134,-0.00193182053044,0.0688916966319,0.00323385838419,-9.63883113861,0.0,0.0,-2.30623626709,0.0,0.0688916966319,0.00323385838419,-9.63883113861,0.00766214122996,-0.00221829488873,0.00414303410798,-0.119474872947,0.144346430898,0.448490738869,1013.67999268,-3.57876133919,22.8199996948,0.0,0.0,0.0,0.0,0.379769057035,0.0,0.0,0.0,0.0,0.331962764263,0.0,0.0,0.0,10,1,0,20.0,1.01413941383,,,,,,,,,,,,,,,,,,,,-0.0101083386689,0.0147860962898,-0.00435902038589,0.0,0,2,0,0.863634765148,0,1,0.0,-0.0,0.0,0.0346534661949,1.0,0.774436116219,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0735017359257,0.111121669412,-0.030991954729,0,0,0.0,0.0,0.300000011921,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0628566742,11.4923248291,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7120200,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.014848834835,-0.0221585780382,-2.27420568466,0.00477332947776,-0.0028906178195,-0.00373445264995,0.224705949426,-0.150177299976,-9.5752954483,0.0,-0.00156632135622,-2.30623626709,0.0,0.224705949426,-0.150177299976,-9.5752954483,-0.00191085971892,-0.00623775506392,-0.00979931466281,-0.0763580128551,0.164320066571,0.420007348061,1013.75,-4.16123390198,22.8199996948,0.0,0.0,0.0,0.0,0.381718218327,0.0,0.0,0.0,0.0,0.332932412624,0.0,0.0,0.0,10,1,0,20.0,1.01425898075,,,,,,,,,,,,,,,,,,,,-0.0103035187349,0.0137617681175,-0.0042672585696,0.0,0,2,0,0.863634765148,0,1,0.0,0.0025641026441,0.0,0.0346534661949,1.0,0.77192980051,-0.996323525906,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0744845122099,0.102969139814,-0.0321828424931,-2,-8,0.0268351379782,0.0792036801577,0.300000011921,95,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0880002975,11.4915332794,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7141586,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0147242872044,-0.0222948696464,-2.26937556267,-0.00634739175439,-0.0126623837277,-0.00800116825849,0.0271481648088,0.116846747696,-9.66830539703,0.0,0.0,-2.30623626709,0.0,0.0271481648088,0.116846747696,-9.66830539703,-0.00453911721706,-0.0136054661125,-0.00819157902151,-0.0653494372964,0.180964767933,0.428018301725,1013.64996338,-3.32912015915,22.8199996948,0.0,0.0,0.0,0.0,0.386047005653,0.0,0.0,0.0,0.0,0.334776818752,0.0,0.0,0.0,10,1,0,20.0,1.01437938213,,,,,,,,,,,,,,,,,,,,-0.00874404329807,0.0161383021623,-0.00435356190428,0.0,0,2,0,0.863634765148,0,1,0.0,-0.0,0.0,0.0346534661949,1.0,0.774436116219,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.0736092627048,0.111478410661,-0.0370249114931,0,0,0.0,0.0,0.300000011921,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0963811874,11.4906759262,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7163655,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
0.0147813465446,-0.0223768539727,-2.26817107201,0.00652149692178,-0.00151435902808,-0.00458124745637,-0.0370509289205,-0.0598386153579,-9.75907897949,0.0,-0.00156632135622,-2.30623626709,0.0,-0.0370509289205,-0.0598386153579,-9.75907897949,0.00888969935477,0.00635790266097,-0.00338928867131,-0.103879407048,0.172642409801,0.462732434273,1013.64996338,-3.32912015915,22.8199996948,0.0,0.0,0.0,0.0,0.383823662996,0.0,0.0,0.0,0.0,0.331727594137,0.0,0.0,0.0,10,1,0,20.0,1.01449942589,,,,,,,,,,,,,,,,,,,,-0.010493028909,0.0137249445543,-0.00504555366933,0.0,0,2,0,0.863634765148,0,1,0.0,0.0025641026441,0.0,0.0371287129819,0.99816006422,0.774436116219,-0.998161792755,0.0,7,0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,,,,-0.07419411093,0.104062139988,-0.0382182709873,0,0,0.0,0.0,0.300000011921,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1382856369,11.4903230667,-1.0,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7184731,PX4FMU_V1,251760679a4bed86fdb10746062fde2cc23e460f,test,305419904.0
